"","id1","id2","thetar","thetas","alpha","n","ksat","l","thrim","thsim","omega","pulse","array(serr)"
"1918",103,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.19,0.25,0.5,12,60384.0275896898
"1919",104,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.19,0.25,0.5,12,60566.529381341
"1920",105,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.19,0.25,0.5,12,61268.2892274285
"1921",106,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.19,0.25,0.5,12,62250.1600640069
"1922",107,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.19,0.25,0.5,12,63558.3789343073
"1923",108,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.19,0.25,0.5,12,64379.1942563003
"1924",109,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.19,0.25,0.5,12,65401.2940612706
"1925",110,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.19,0.25,0.5,12,66113.6577462256
"1926",111,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.2,0.25,0.5,12,54569.17686457
"1927",112,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.2,0.25,0.5,12,55607.465706467
"1928",113,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.2,0.25,0.5,12,56009.8848375111
"1929",114,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.2,0.25,0.5,12,56847.6148109728
"1930",115,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.2,0.25,0.5,12,57544.6280838157
"1931",116,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.2,0.25,0.5,12,58170.0238915756
"1932",117,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.2,0.25,0.5,12,59226.5142703138
"1933",118,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.2,0.25,0.5,12,59925.418873331
"1934",119,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.2,0.25,0.5,12,60098.8271225312
"1935",120,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.2,0.25,0.5,12,61215.5249831009
"1936",121,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.2,0.25,0.5,12,61882.1819413303
"1937",1,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.1,0.5,12,NA
"1938",2,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.1,0.5,12,NA
"1939",3,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.1,0.5,12,NA
"1940",4,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.1,0.5,12,NA
"1941",5,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.1,0.5,12,NA
"1942",6,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.1,0.5,12,NA
"1943",7,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.1,0.5,12,NA
"1944",8,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.1,0.5,12,NA
"1945",9,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.1,0.5,12,NA
"1946",10,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.1,0.5,12,NA
"1947",11,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.1,0.5,12,NA
"1948",12,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.13,0.5,12,NA
"1949",13,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.13,0.5,12,NA
"1950",14,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.13,0.5,12,NA
"1951",15,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.13,0.5,12,NA
"1952",16,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.13,0.5,12,NA
"1953",17,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.13,0.5,12,NA
"1954",18,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.13,0.5,12,NA
"1955",19,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.13,0.5,12,NA
"1956",20,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.13,0.5,12,NA
"1957",21,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.13,0.5,12,NA
"1958",22,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.13,0.5,12,NA
"1959",23,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.16,0.5,12,40422.1060227788
"1960",24,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.16,0.5,12,41608.6247602085
"1961",25,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.16,0.5,12,42765.2591553933
"1962",26,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.16,0.5,12,NA
"1963",27,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.16,0.5,12,45318.3497777558
"1964",28,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.16,0.5,12,46167.9007424455
"1965",29,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.16,0.5,12,47726.4752522968
"1966",30,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.16,0.5,12,48445.6282281564
"1967",31,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.16,0.5,12,49225.5360686244
"1968",32,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.16,0.5,12,50895.9516808386
"1969",33,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.16,0.5,12,51364.167486607
"1970",34,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.19,0.5,12,51532.2262162855
"1971",35,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.19,0.5,12,52399.002036844
"1972",36,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.19,0.5,12,53114.6154797987
"1973",37,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.19,0.5,12,54073.9807759425
"1974",38,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.19,0.5,12,54728.4801091053
"1975",39,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.19,0.5,12,55220.6886822352
"1976",40,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.19,0.5,12,56336.0152704231
"1977",41,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.19,0.5,12,56727.1004716158
"1978",42,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.19,0.5,12,57174.6010545756
"1979",43,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.19,0.5,12,58029.3023138167
"1980",44,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.19,0.5,12,58786.3885040911
"1981",45,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.22,0.5,12,61842.909259712
"1982",46,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.22,0.5,12,63124.6258856291
"1983",47,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.22,0.5,12,63435.4833796547
"1984",48,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.22,0.5,12,64630.1779476813
"1985",49,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.22,0.5,12,64759.6479861262
"1986",50,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.22,0.5,12,65918.9767649571
"1987",51,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.22,0.5,12,67473.4462974305
"1988",52,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.22,0.5,12,68542.6330030428
"1989",53,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.22,0.5,12,69406.4498826323
"1990",54,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.22,0.5,12,69579.3946118236
"1991",55,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.22,0.5,12,70264.0477544801
"1992",56,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.5,12,77353.1442505229
"1993",57,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.5,12,77415.3121943836
"1994",58,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.5,12,78542.3890853367
"1995",59,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.5,12,79527.3350227925
"1996",60,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.5,12,81370.1841214603
"1997",61,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.5,12,81407.3784503949
"1998",62,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.5,12,82511.0971620215
"1999",63,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.5,12,83495.802789149
"2000",64,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.5,12,84177.1813632694
"2001",65,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.5,12,86300.6862916996
"2002",66,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.5,12,87620.4997643353
"2003",67,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.28,0.5,12,95011.2829730558
"2004",68,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.28,0.5,12,95749.1853054597
"2005",69,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.28,0.5,12,96445.5934171556
"2006",70,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.28,0.5,12,97914.1442551878
"2007",71,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.28,0.5,12,99506.8562081838
"2008",72,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.28,0.5,12,99861.5417426348
"2009",73,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.28,0.5,12,101346.813441942
"2010",74,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.28,0.5,12,102730.905987864
"2011",75,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.28,0.5,12,104284.905667734
"2012",76,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.28,0.5,12,105149.568652283
"2013",77,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.28,0.5,12,106235.630324706
"2014",78,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.31,0.5,12,115201.174740518
"2015",79,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.31,0.5,12,115577.098820501
"2016",80,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.31,0.5,12,117165.687334676
"2017",81,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.31,0.5,12,119799.395462448
"2018",82,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.31,0.5,12,120578.064630856
"2019",83,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.31,0.5,12,121172.072976583
"2020",84,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.31,0.5,12,123577.108417589
"2021",85,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.31,0.5,12,124871.750220054
"2022",86,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.31,0.5,12,127589.256778154
"2023",87,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.31,0.5,12,128699.276103842
"2024",88,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.31,0.5,12,130364.495233383
"2025",89,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.34,0.5,12,135736.356294167
"2026",90,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.34,0.5,12,139000.025361862
"2027",91,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.34,0.5,12,140714.791116043
"2028",92,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.34,0.5,12,141007.569080494
"2029",93,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.34,0.5,12,143412.829585852
"2030",94,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.34,0.5,12,146642.053284041
"2031",95,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.34,0.5,12,148843.380275063
"2032",96,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.34,0.5,12,150705.023357605
"2033",97,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.34,0.5,12,153098.164224223
"2034",98,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.34,0.5,12,155482.040508976
"2035",99,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.34,0.5,12,157432.316303925
"2036",100,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.37,0.5,12,162746.121977336
"2037",101,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.37,0.5,12,163556.58579455
"2038",102,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.37,0.5,12,166430.436031805
"2039",103,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.37,0.5,12,170063.379051426
"2040",104,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.37,0.5,12,171644.138467981
"2041",105,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.37,0.5,12,174324.72656067
"2042",106,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.37,0.5,12,175685.598625691
"2043",107,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.37,0.5,12,179106.644978685
"2044",108,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.37,0.5,12,181541.54917947
"2045",109,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.37,0.5,12,184337.821551621
"2046",110,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.37,0.5,12,186279.979914634
"2047",111,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.4,0.5,12,188619.780407639
"2048",112,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.4,0.5,12,191517.788031564
"2049",113,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.4,0.5,12,194616.793261924
"2050",114,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.4,0.5,12,197258.533782793
"2051",115,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.4,0.5,12,199197.95643292
"2052",116,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.4,0.5,12,NA
"2053",117,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.4,0.5,12,205623.990645202
"2054",118,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.4,0.5,12,212242.327106842
"2055",119,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.4,0.5,12,212801.984981589
"2056",120,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.4,0.5,12,216834.217662534
"2057",121,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.4,0.5,12,218648.495991213
"2058",1,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.1,12,77395.9490945116
"2059",2,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.1,12,77143.147675223
"2060",3,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.1,12,80024.6728402758
"2061",4,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.1,12,79512.0519713062
"2062",5,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.1,12,81417.1850712698
"2063",6,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.1,12,82566.6136489769
"2064",7,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.1,12,83228.8750952128
"2065",8,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.1,12,83395.1892619571
"2066",9,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.1,12,85664.3853884392
"2067",10,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.1,12,86107.8538922728
"2068",11,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.1,12,87262.2897344233
"2069",12,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.18,12,76622.9580020527
"2070",13,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.18,12,77818.6914544597
"2071",14,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.18,12,78693.2439051115
"2072",15,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.18,12,80851.2623487739
"2073",16,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.18,12,80385.2593839273
"2074",17,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.18,12,82251.8815768777
"2075",18,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.18,12,82472.2307835571
"2076",19,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.18,12,83022.9457372301
"2077",20,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.18,12,84708.4994462818
"2078",21,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.18,12,86056.1901470053
"2079",22,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.18,12,87161.0245370384
"2080",23,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.26,12,76796.0150559966
"2081",24,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.26,12,77772.5863860484
"2082",25,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.26,12,78917.1552568221
"2083",26,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.26,12,79602.7131254996
"2084",27,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.26,12,81661.5143575906
"2085",28,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.26,12,81908.9982640661
"2086",29,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.26,12,82217.0243584657
"2087",30,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.26,12,84502.8746848328
"2088",31,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.26,12,84455.0466728903
"2089",32,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.26,12,86234.289749059
"2090",33,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.26,12,86617.9127486531
"2091",34,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.34,12,76594.4279724401
"2092",35,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.34,12,77819.1818386881
"2093",36,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.34,12,78926.0711574711
"2094",37,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.34,12,80894.5636081533
"2095",38,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.34,12,80337.7916426499
"2096",39,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.34,12,82246.3989994535
"2097",40,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.34,12,82552.3189143733
"2098",41,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.34,12,82970.9957873232
"2099",42,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.34,12,84619.8997178132
"2100",43,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.34,12,86321.9257198925
"2101",44,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.34,12,87079.0716541093
"2102",45,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.42,12,77355.4248341017
"2103",46,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.42,12,78942.2944221144
"2104",47,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.42,12,79881.3546280492
"2105",48,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.42,12,80911.8472435781
"2106",49,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.42,12,81359.2768851406
"2107",50,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.42,12,82014.0193656124
"2108",51,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.42,12,81975.0614327967
"2109",52,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.42,12,83255.6249368385
"2110",53,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.42,12,85352.8564091304
"2111",54,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.42,12,85969.6240860988
"2112",55,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.42,12,87334.8342715177
"2113",56,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.5,12,77353.1442505229
"2114",57,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.5,12,77415.3121943836
"2115",58,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.5,12,78542.3890853367
"2116",59,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.5,12,79527.3350227925
"2117",60,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.5,12,81370.1841214603
"2118",61,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.5,12,81407.3784503949
"2119",62,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.5,12,82511.0971620215
"2120",63,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.5,12,83495.802789149
"2121",64,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.5,12,84177.1813632694
"2122",65,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.5,12,86300.6862916996
"2123",66,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.5,12,87620.4997643353
"2124",67,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.58,12,76803.699079942
"2125",68,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.58,12,77590.3128424472
"2126",69,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.58,12,78532.0363410755
"2127",70,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.58,12,79750.317219919
"2128",71,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.58,12,80242.6418250858
"2129",72,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.58,12,82077.821733108
"2130",73,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.58,12,82419.6560064837
"2131",74,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.58,12,84332.1975079345
"2132",75,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.58,12,84786.2487064035
"2133",76,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.58,12,85378.5482685111
"2134",77,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.58,12,87087.2074986974
"2135",78,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.66,12,77773.8740051751
"2136",79,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.66,12,77570.0732519089
"2137",80,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.66,12,79808.8221245044
"2138",81,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.66,12,79732.117133425
"2139",82,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.66,12,81352.5083694729
"2140",83,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.66,12,82078.089062708
"2141",84,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.66,12,82438.8819435893
"2142",85,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.66,12,83476.4752404093
"2143",86,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.66,12,84074.5757169111
"2144",87,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.66,12,85570.3797166811
"2145",88,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.66,12,87101.2597575612
"2146",89,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.74,12,77230.8400550754
"2147",90,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.74,12,77444.5349666058
"2148",91,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.74,12,79805.1216713024
"2149",92,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.74,12,NA
"2150",93,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.74,12,81348.9855102871
"2151",94,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.74,12,81165.9676144957
"2152",95,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.74,12,81941.1044442027
"2153",96,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.74,12,83662.9391399187
"2154",97,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.74,12,84087.7124220346
"2155",98,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.74,12,85567.1671200144
"2156",99,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.74,12,86880.6318446254
"2157",100,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.82,12,77230.6289021865
"2158",101,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.82,12,78726.9945134944
"2159",102,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.82,12,79801.9006682945
"2160",103,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.82,12,79978.8138726655
"2161",104,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.82,12,80393.0352992091
"2162",105,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.82,12,82559.2126552766
"2163",106,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.82,12,82529.0172329978
"2164",107,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.82,12,83659.4981559191
"2165",108,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.82,12,84063.4027355276
"2166",109,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.82,12,86311.11711806
"2167",110,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.82,12,86993.3353956063
"2168",111,6,0.01,0.44,0.0175,1.45,0.2,0.01,0.15,0.25,0.9,12,77235.4616923304
"2169",112,6,0.01,0.44,0.0175,1.45,0.2,0.108,0.15,0.25,0.9,12,78725.6606222291
"2170",113,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.9,12,79801.9961367064
"2171",114,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.9,12,80819.8013527803
"2172",115,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.9,12,80384.0765911603
"2173",116,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.9,12,81165.7029490418
"2174",117,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.9,12,82166.0096607909
