Date,TemperatureHighF,TemperatureAvgF,TemperatureLowF,DewpointHighF,DewpointAvgF,DewpointLowF,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxIn,PressureMinIn,WindSpeedMaxMPH,WindSpeedAvgMPH,GustSpeedMaxMPH,PrecipitationSumIn
2012-9-16,87.4,65.5,46.9,45.5,37.9,29.7,74,41,13,30.07,29.91,8,1,8,0.00 
2012-9-17,89.1,65.7,45.0,40.8,35.4,28.2,68,37,13,30.09,29.90,8,1,9,0.00 
2012-9-18,89.4,66.6,47.7,42.8,36.9,31.3,69,38,13,30.06,29.92,16,2,18,0.00 
2012-9-19,90.3,66.2,47.7,43.0,36.6,30.4,69,38,14,30.09,29.91,12,2,14,0.00 
2012-9-20,89.6,65.2,43.9,40.8,32.0,20.1,71,35,8,30.06,29.88,8,1,12,0.00 
2012-9-21,86.7,63.4,44.8,42.6,36.1,33.1,66,40,16,30.04,29.84,7,1,7,0.00 
2012-9-22,84.2,63.0,43.5,42.4,37.9,32.7,72,43,17,30.04,29.89,7,1,8,0.00 
2012-9-23,81.7,65.9,55.2,43.9,39.1,30.2,64,40,19,30.01,29.86,10,1,10,0.00 
2012-9-24,78.3,60.0,43.3,43.7,40.3,34.5,82,52,22,30.09,29.94,7,1,8,0.00 
2012-9-25,83.3,62.0,43.5,47.5,41.5,36.0,82,51,20,30.04,29.85,6,1,7,0.00 
2012-9-26,85.3,62.7,43.7,46.2,41.8,36.3,83,51,18,29.99,29.82,5,1,6,0.00 
2012-9-27,88.5,64.9,45.9,45.7,41.7,37.4,77,47,17,30.00,29.81,5,1,6,0.00 
2012-9-28,86.2,66.8,49.5,46.2,39.5,32.9,72,41,16,29.98,29.85,10,1,12,0.00 
2012-9-29,84.7,62.0,42.1,38.1,33.5,23.9,68,39,13,30.14,29.97,6,1,6,0.00 
2012-9-30,86.2,61.8,42.8,43.9,34.9,27.3,69,41,13,30.24,30.06,6,1,6,0.00 
2012-10-1,88.7,63.8,44.1,42.1,36.2,32.4,67,40,15,30.19,29.98,5,1,6,0.00 
2012-10-2,87.8,64.3,44.2,43.2,36.0,29.1,66,39,13,30.05,29.85,7,1,9,0.00 
2012-10-3,83.1,61.7,44.6,42.8,36.7,25.3,75,44,13,30.03,29.88,6,1,7,0.00 
2012-10-4,84.6,60.9,41.9,37.6,33.6,29.5,71,40,14,30.07,29.97,10,1,11,0.00 
2012-10-5,78.1,57.9,40.8,41.9,36.5,31.6,73,48,23,30.08,29.94,9,1,11,0.00 
2012-10-6,71.1,53.8,37.9,43.3,36.1,32.5,84,54,27,30.09,29.93,5,1,6,0.00 
2012-10-7,77.2,55.3,37.6,41.2,34.9,30.0,83,51,19,30.07,29.86,5,1,6,0.00 
2012-10-8,72.9,55.8,38.5,44.1,38.2,32.7,85,54,29,29.99,29.88,11,2,14,0.00 
2012-10-9,72.3,54.0,39.0,44.4,39.6,34.3,87,61,31,30.05,29.91,7,1,8,0.00 
2012-10-10,78.6,55.4,41.2,44.2,37.0,28.6,85,55,17,30.02,29.82,7,1,9,0.00 
2012-10-11,79.0,55.1,37.6,37.4,32.3,25.3,79,46,14,29.94,29.75,6,1,8,0.00 
2012-10-12,74.5,56.0,36.0,40.1,33.6,28.6,78,46,22,30.14,29.85,13,2,14,0.00 
2012-10-13,72.0,59.0,49.8,49.6,44.8,36.1,83,60,41,30.25,30.14,10,1,10,0.00 
2012-10-14,73.9,56.9,40.6,50.5,44.2,38.3,94,67,34,30.23,30.08,13,1,13,0.00 
2012-10-15,73.4,63.0,54.7,57.6,50.4,42.6,82,64,52,30.09,29.88,14,3,16,0.00 
2012-10-16,72.0,60.8,43.0,58.8,47.7,36.1,95,66,31,30.16,29.85,13,2,16,0.05 
2012-10-17,69.8,47.3,30.7,40.5,33.1,26.8,94,63,21,30.24,30.11,5,1,6,0.00 
2012-10-18,74.7,50.0,32.4,40.5,31.7,27.1,82,54,19,30.22,30.02,5,1,6,0.00 
2012-10-19,74.8,56.3,38.1,52.3,40.7,32.5,82,59,32,30.10,29.90,16,2,17,0.00 
2012-10-20,62.2,52.1,40.6,51.6,39.4,32.0,87,64,34,29.91,29.80,6,1,8,0.00 
2012-10-21,58.8,43.6,29.3,34.0,29.7,24.6,89,62,28,29.96,29.71,14,1,20,0.00 
2012-10-22,47.1,41.4,36.9,39.2,34.6,28.4,93,78,54,29.82,29.63,18,3,19,0.07 
2012-10-23,48.9,40.0,33.6,37.9,33.3,29.5,95,79,51,30.00,29.81,12,2,12,0.16 
2012-10-24,47.7,39.6,34.0,40.1,35.7,32.2,95,86,60,30.25,29.94,10,1,13,0.19 
2012-10-25,51.4,38.8,32.7,38.7,34.4,30.9,95,85,53,30.46,30.25,5,1,7,0.00 
2012-10-26,59.5,44.6,31.6,46.0,37.8,29.8,94,79,53,30.44,30.23,5,0,7,0.00 
2012-10-27,66.0,50.7,40.8,51.1,44.2,38.3,93,80,54,30.26,30.09,6,1,7,0.00 
2012-10-28,64.4,49.2,39.6,51.8,44.9,37.9,100,86,57,30.17,30.01,5,0,5,0.01 
2012-10-29,66.4,48.8,35.8,50.2,43.7,34.5,100,84,50,30.22,30.07,4,1,5,0.01 
2012-10-30,70.9,53.9,43.2,50.7,43.8,39.9,94,72,37,30.10,29.84,13,1,14,0.00 
2012-10-31,61.2,51.5,46.0,48.6,42.3,32.2,93,74,34,29.87,29.73,18,2,21,0.49 
2012-11-1,60.6,49.4,39.4,46.2,42.1,37.2,97,78,44,30.08,29.86,8,1,10,0.11 
2012-11-2,54.1,44.7,35.1,47.1,40.5,33.8,96,86,67,30.14,30.06,4,0,4,0.00 
2012-11-3,63.9,49.6,40.3,52.0,45.1,38.7,96,86,52,30.29,30.11,4,0,5,0.00 
2012-11-4,67.3,48.9,39.4,53.8,45.0,38.1,100,87,55,30.44,30.29,4,1,5,0.00 
2012-11-5,67.1,48.0,38.1,54.0,44.6,37.0,98,89,59,30.44,30.24,4,0,4,0.01 
2012-11-6,67.6,47.4,36.0,52.7,42.9,35.1,98,86,54,30.26,30.09,4,0,4,0.01 
2012-11-7,66.6,46.1,36.3,49.1,37.9,25.3,96,77,22,30.14,29.87,7,1,8,0.01 
2012-11-8,44.2,36.7,27.0,35.2,30.1,24.1,90,77,60,29.89,29.76,13,1,14,0.01 
2012-11-9,40.8,30.7,23.4,29.7,26.4,21.4,94,85,59,30.01,29.89,5,0,5,0.00 
2012-11-10,44.8,31.9,23.4,28.9,24.2,21.2,92,75,43,30.36,30.00,8,1,10,0.00 
2012-11-11,41.7,31.6,20.8,30.2,24.8,18.3,91,77,53,30.48,30.36,5,0,5,0.00 
2012-11-12,53.1,41.3,31.6,43.9,35.3,28.2,94,80,57,30.45,30.30,6,0,7,0.01 
2012-11-13,54.1,44.2,34.9,46.9,40.2,32.9,97,87,60,30.34,30.16,11,1,11,0.09 
2012-11-14,56.8,42.3,34.7,44.2,38.5,33.3,97,87,54,30.28,30.15,5,1,5,0.00 
2012-11-15,46.0,36.7,30.0,41.9,35.2,28.8,97,94,85,30.20,30.06,3,0,4,0.01 
2012-11-16,55.9,41.9,33.4,43.2,37.0,32.2,97,84,52,30.08,29.89,21,1,21,0.01 
2012-11-17,57.2,42.1,30.9,48.4,38.7,29.5,96,88,60,30.00,29.65,14,1,15,0.09 
2012-11-18,45.9,37.3,29.5,39.0,33.1,28.2,97,86,62,30.09,30.00,18,3,20,0.01 
2012-11-19,57.2,51.4,44.4,44.4,39.8,35.4,80,65,54,30.08,29.84,27,8,35,0.04 
2012-11-20,57.7,51.3,46.0,47.1,43.1,40.1,96,74,55,29.86,29.73,29,7,29,0.12 
2012-11-21,48.7,42.1,29.8,42.3,34.6,27.9,93,76,49,30.35,29.77,26,3,27,0.39 
2012-11-22,46.6,33.8,25.7,39.0,30.5,23.9,96,88,61,30.49,30.35,5,1,6,0.00 
2012-11-23,45.1,34.5,28.4,39.4,32.5,27.1,97,93,79,30.51,30.38,6,0,6,0.01 
2012-11-24,53.8,39.5,30.2,45.5,36.7,29.1,97,90,68,30.44,30.19,6,1,7,0.01 
2012-11-25,56.5,41.7,34.3,45.7,39.0,33.3,100,91,64,30.19,30.04,6,1,8,0.00 
2012-11-26,39.4,35.2,31.5,38.8,34.5,30.6,100,97,95,30.19,30.09,4,0,5,0.01 
2012-11-27,56.5,41.3,31.6,49.1,34.1,30.7,99,80,41,30.19,29.96,13,2,16,0.01 
2012-11-28,55.8,50.3,45.9,43.3,38.3,32.2,85,65,42,29.96,29.73,31,9,38,0.05 
2012-11-29,52.7,48.1,44.1,45.5,41.3,36.1,95,78,55,29.83,29.56,31,7,33,0.72 
2012-11-30,52.5,48.9,45.1,45.5,43.0,40.8,95,81,69,29.70,29.53,22,4,28,0.92 
2012-12-3,46.9,43.1,34.7,40.8,37.0,32.0,93,79,63,30.18,30.00,16,-16,17,0.27 
2012-12-4,49.6,46.4,41.9,46.2,43.2,40.1,96,89,74,30.09,30.00,14,2,16,0.27 
2012-12-5,49.8,43.8,38.3,46.9,42.6,37.2,98,96,89,30.19,30.08,6,1,6,0.50 
2012-12-6,47.1,38.5,30.2,39.9,36.2,28.9,97,92,69,30.32,30.18,4,1,5,0.00 
2012-12-7,35.2,33.3,30.7,32.5,31.5,29.7,97,93,89,30.36,30.27,5,1,6,0.01 
2012-12-8,35.6,32.8,31.5,31.1,29.8,28.4,93,89,83,30.43,30.31,6,1,6,0.00 
2012-12-9,41.9,33.8,29.8,35.8,31.2,28.6,96,90,76,30.55,30.42,5,1,5,0.00 
2012-12-10,35.1,31.8,29.5,34.3,31.0,28.2,98,97,94,30.58,30.36,5,0,6,0.01 
2012-12-11,44.4,34.0,28.6,38.1,32.0,27.5,98,93,63,30.36,29.78,19,1,20,0.04 
2012-12-12,42.4,34.0,27.3,34.7,30.8,25.5,97,88,57,30.03,29.82,5,1,6,0.05 
2012-12-13,30.7,26.9,24.6,29.5,25.6,22.8,96,95,93,30.11,29.96,5,0,5,0.00 
2012-12-14,36.7,29.5,25.2,32.9,27.9,23.9,96,94,84,30.14,29.93,3,0,3,0.03 
2012-12-15,37.9,31.1,26.4,35.2,29.3,24.6,96,93,89,30.13,29.92,6,1,7,0.01 
2012-12-16,46.8,40.8,34.2,42.1,37.6,31.8,97,89,77,30.01,29.63,22,4,22,0.35 
2012-12-17,46.8,37.7,25.2,40.5,31.8,22.6,92,80,56,30.08,29.68,35,4,41,0.53 
2012-12-18,36.1,27.6,21.9,26.4,22.4,19.0,93,82,57,30.27,30.07,5,1,6,0.01 
2012-12-19,40.3,30.8,21.0,28.4,22.7,18.3,91,73,51,30.31,30.03,29,4,32,0.00 
2012-12-20,38.3,35.4,33.3,32.0,28.0,21.7,94,76,54,30.04,29.83,37,9,39,0.01 
2012-12-21,36.9,33.6,32.5,33.8,32.0,31.1,100,94,80,29.90,29.73,20,1,22,0.19 
2012-12-22,39.9,34.3,31.8,33.8,31.5,28.8,97,90,66,29.96,29.65,21,2,24,0.03 
2012-12-23,43.3,36.1,29.5,37.2,32.7,28.0,96,88,71,30.03,29.67,24,4,27,0.01 
2012-12-24,36.7,29.2,22.3,31.3,26.8,20.5,100,91,70,30.32,30.03,4,1,6,0.02 
2012-12-25,41.4,32.6,27.1,35.2,30.3,25.9,96,91,67,30.21,29.80,15,1,19,0.07 
2012-12-26,35.1,32.4,30.2,33.6,31.5,29.1,97,96,92,30.17,29.80,4,0,5,0.11 
2012-12-27,32.2,30.3,27.9,31.1,29.4,26.8,97,96,94,30.28,30.17,5,1,5,0.01 
2012-12-28,31.5,28.9,26.8,29.3,27.6,25.9,96,95,90,30.28,30.16,4,0,4,0.03 
2012-12-29,35.8,30.3,27.3,32.7,28.6,25.9,95,93,87,30.25,30.15,5,0,5,0.02 
2012-12-30,37.2,30.2,20.8,30.6,27.4,19.0,95,89,71,30.39,30.21,5,1,6,0.00 
2012-12-31,28.9,23.4,15.8,25.0,21.1,13.8,94,91,82,30.49,30.37,7,1,8,0.01 
2013-1-1,36.7,27.0,20.7,30.0,24.3,18.7,95,90,71,30.60,30.44,6,1,7,0.00 
2013-1-2,30.9,21.3,16.5,26.8,19.5,14.5,95,93,84,30.52,30.39,4,0,5,0.00 
2013-1-3,31.5,22.6,17.4,27.3,20.6,15.4,94,92,83,30.50,30.36,5,0,5,0.01 
2013-1-4,36.9,24.1,16.3,29.7,21.9,14.2,95,91,74,30.53,30.38,5,0,5,0.00 
2013-1-5,36.9,29.4,22.5,32.5,27.7,20.7,97,93,83,30.38,30.23,4,0,5,0.05 
2013-1-6,37.4,34.1,32.4,35.1,33.0,31.6,98,96,87,30.34,30.23,3,0,5,0.16 
2013-1-7,38.8,34.2,30.0,34.7,32.5,28.8,100,94,84,30.40,30.32,4,1,5,0.00 
2013-1-8,34.2,32.4,29.8,33.4,31.7,29.1,98,97,96,30.45,30.26,4,0,4,0.01 
2013-1-9,41.0,32.6,26.2,38.7,30.9,24.3,98,94,77,30.26,29.98,13,1,17,0.15 
2013-1-10,34.7,28.8,23.2,28.4,25.2,21.4,100,86,71,30.22,30.05,5,1,6,0.01 
2013-1-11,38.8,29.3,21.6,29.3,23.7,18.5,88,80,55,30.32,30.19,11,2,13,0.00 
2013-1-12,30.4,21.1,14.5,21.4,16.8,12.0,91,84,64,30.43,30.31,5,1,5,0.00 
2013-1-13,31.5,18.7,10.8,20.7,13.6,8.1,90,81,56,30.55,30.43,5,1,5,0.00 
2013-1-14,35.2,21.7,12.4,22.5,15.6,9.7,90,79,42,30.70,30.55,5,1,6,0.00 
2013-1-15,42.4,25.8,15.8,29.1,20.8,13.6,92,82,45,30.80,30.65,4,1,4,0.00 
2013-1-16,42.4,26.7,16.5,30.7,22.6,14.4,93,85,56,30.81,30.63,4,1,5,0.00 
2013-1-17,42.3,26.8,16.2,30.7,22.6,14.0,100,85,54,30.67,30.48,4,1,4,0.00 
2013-1-18,41.9,26.6,15.6,29.7,22.1,13.3,93,84,53,30.56,30.44,4,1,4,0.01 
2013-1-19,41.9,26.6,16.0,29.8,22.0,13.6,98,84,52,30.59,30.45,4,1,5,0.00 
2013-1-20,43.9,26.2,15.6,29.7,21.3,12.7,92,83,43,30.58,30.42,5,1,5,0.00 
2013-1-21,42.8,26.5,16.2,30.6,22.1,13.5,92,84,51,30.50,30.35,4,1,5,0.00 
2013-1-22,41.4,29.0,17.6,30.7,24.2,15.4,93,83,58,30.38,30.12,4,1,5,0.00 
2013-1-23,53.1,41.8,31.3,39.7,34.8,25.0,97,78,38,30.17,29.98,31,4,31,0.29 
2013-1-24,47.1,37.6,33.3,43.5,36.4,32.2,98,95,85,30.31,30.16,4,1,5,0.30 
2013-1-25,43.0,37.6,33.4,41.7,36.9,32.7,100,97,95,30.31,30.05,5,1,5,0.08 
2013-1-26,44.2,36.9,27.5,37.2,32.6,25.0,98,85,58,30.13,29.99,9,1,11,0.02 
2013-1-27,40.8,32.9,25.7,31.8,27.4,23.9,95,82,52,30.26,30.13,7,1,7,0.00 
2013-1-28,44.8,34.8,29.8,35.4,31.1,27.5,97,87,63,30.40,30.20,5,1,6,0.03 
2013-1-29,53.8,38.7,31.3,38.5,32.3,28.9,93,79,50,30.54,30.38,7,1,7,0.00 
2013-1-30,48.2,32.7,25.2,38.1,30.0,23.9,97,90,65,30.62,30.49,5,1,5,0.01 
2013-1-31,49.5,32.2,24.6,37.9,28.5,23.2,97,87,55,30.52,30.36,5,1,5,0.00 
2013-2-1,52.9,34.2,23.0,37.4,28.7,21.6,95,82,49,30.45,30.31,5,1,5,0.01 
2013-2-2,49.3,34.0,26.4,37.2,29.7,24.6,100,85,58,30.46,30.35,4,1,5,0.00 
2013-2-3,52.9,34.9,22.8,38.5,29.3,20.8,95,81,50,30.44,30.29,6,1,7,0.01 
2013-2-4,54.5,39.6,29.8,38.1,31.6,27.5,93,75,41,30.33,30.08,6,1,6,0.00 
2013-2-5,53.2,37.7,29.5,40.5,30.6,26.1,91,77,52,30.21,30.01,21,3,22,0.00 
2013-2-6,49.5,36.5,23.2,32.0,27.1,21.2,93,71,46,30.27,30.05,19,3,23,0.00 
2013-2-7,46.6,38.6,31.5,34.7,29.7,23.9,95,72,44,30.05,29.94,13,2,15,0.10 
2013-2-8,44.4,32.8,25.7,34.7,27.0,21.0,96,81,46,30.24,30.02,11,1,14,0.12 
2013-2-9,46.6,30.5,19.4,31.1,23.9,16.7,92,78,45,30.32,30.22,5,1,6,0.00 
2013-2-10,51.8,33.7,23.4,32.7,26.5,21.2,93,77,33,30.37,30.22,6,1,7,0.01 
2013-2-11,54.9,35.7,22.5,33.8,27.2,20.1,92,74,35,30.43,30.29,7,1,10,0.00 
2013-2-12,54.0,36.6,25.2,35.6,29.6,23.2,100,78,44,30.54,30.43,9,1,9,0.00 
2013-2-13,57.2,38.6,25.9,37.9,30.2,23.7,94,75,41,30.55,30.40,7,1,7,0.01 
2013-2-14,57.9,39.0,27.5,38.8,31.6,25.5,94,77,40,30.57,30.44,8,1,9,0.00 
2013-2-15,60.3,39.0,26.1,39.6,31.6,24.3,95,77,40,30.50,30.32,6,1,6,0.01 
2013-2-16,61.2,40.0,25.9,37.9,31.1,24.1,96,74,33,30.40,30.16,7,1,7,0.00 
2013-2-17,52.7,36.2,25.9,32.0,24.6,2.8,93,68,14,30.24,30.07,6,1,7,0.00 
2013-2-18,46.2,34.2,25.9,32.4,25.9,21.6,90,73,46,30.09,29.86,16,1,16,0.00 
2013-2-19,36.5,32.1,26.8,31.3,28.5,24.3,95,87,67,30.02,29.68,11,1,16,0.11 
2013-2-20,45.5,33.4,21.7,32.4,26.8,19.8,95,79,45,30.18,30.02,7,1,8,0.00 
2013-2-21,47.7,36.3,24.4,32.4,28.5,22.5,94,75,42,30.31,30.13,8,2,10,0.01 
2013-2-22,55.0,38.8,26.8,37.6,30.9,23.9,91,75,44,30.33,30.08,32,3,32,0.07 
2013-2-23,44.1,35.8,27.3,30.0,24.2,19.9,82,63,43,30.45,30.16,13,2,16,0.07 
2013-2-24,51.6,34.1,21.4,30.7,24.6,16.2,91,71,33,30.51,30.30,7,1,8,0.00 
2013-2-25,51.4,38.3,27.5,34.3,24.1,13.5,92,61,24,30.40,30.25,16,3,16,0.00 
2013-2-26,52.3,34.8,21.6,29.7,23.3,16.7,88,66,26,30.46,30.30,6,1,6,0.00 
2013-2-27,58.8,40.6,25.7,39.7,28.7,21.0,87,65,26,30.45,30.32,12,2,17,0.00 
2013-2-28,59.7,46.4,36.5,44.8,39.4,33.8,92,77,57,30.55,30.37,11,1,12,0.00 
2013-3-1,63.0,42.1,28.9,45.5,36.2,27.7,97,81,48,30.58,30.38,8,1,9,0.00 
2013-3-2,55.8,43.3,32.0,43.5,36.5,29.8,93,78,56,30.39,30.16,5,1,6,0.00 
2013-3-3,59.4,46.0,35.2,43.2,38.0,31.8,96,76,41,30.18,30.01,7,1,8,0.02 
2013-3-4,64.0,42.5,27.1,40.3,33.4,25.7,96,74,29,30.16,29.94,13,2,17,0.00 
2013-3-5,47.8,41.7,36.0,37.2,33.4,25.3,93,75,42,29.94,29.62,24,4,26,0.15 
2013-3-6,44.2,36.4,30.0,34.9,31.7,28.0,96,84,55,30.03,29.57,25,3,25,0.35 
2013-3-7,50.4,34.6,27.9,34.3,29.2,25.9,96,83,43,30.08,29.98,8,1,8,0.01 
2013-3-8,52.7,35.8,23.0,33.1,26.1,16.3,95,72,25,30.22,29.98,8,1,8,0.00 
2013-3-9,58.3,38.7,24.1,33.1,26.9,20.3,92,67,26,30.52,30.21,8,2,9,0.00 
2013-3-10,63.3,42.4,24.1,33.4,27.6,17.8,91,62,17,30.58,30.39,7,1,8,0.00 
2013-3-11,66.6,45.9,30.6,41.7,34.1,27.1,91,67,27,30.45,30.19,7,1,7,0.00 
2013-3-12,67.8,47.9,31.6,46.0,37.2,30.0,95,70,33,30.28,30.11,7,1,9,0.00 
2013-3-13,69.1,48.4,32.9,46.8,37.0,30.4,92,68,37,30.27,30.12,6,1,7,0.00 
2013-3-14,69.3,50.5,37.4,45.3,36.6,28.8,91,63,27,30.20,30.11,12,1,16,0.00 
2013-3-15,65.8,48.4,35.4,40.5,35.5,31.8,87,64,33,30.24,30.11,11,1,12,0.00 
2013-3-16,64.4,44.3,31.3,39.9,34.8,27.9,95,73,31,30.20,30.08,15,1,15,0.00 
2013-3-17,58.5,41.7,28.2,34.5,29.0,24.3,91,65,29,30.26,30.12,8,1,9,0.00 
2013-3-18,60.8,43.5,26.6,36.9,29.6,18.5,91,63,23,30.24,30.06,7,1,7,0.00 
2013-3-19,60.1,49.7,41.4,43.7,38.6,33.1,83,66,46,30.11,29.85,14,3,18,0.02 
2013-3-20,56.1,47.9,33.4,46.2,38.5,27.5,91,71,48,30.14,29.78,28,6,29,0.32 
2013-3-21,49.5,36.5,25.9,29.1,24.8,18.0,92,66,31,30.32,30.14,10,2,11,0.01 
2013-3-22,48.7,34.8,22.1,25.7,22.0,18.1,89,63,32,30.36,30.26,11,2,13,0.00 
2013-3-23,58.6,38.2,21.6,34.2,24.7,12.4,89,62,21,30.37,30.16,8,1,8,0.00 
2013-3-24,62.1,44.3,29.8,42.3,32.9,26.6,89,67,38,30.23,29.99,8,1,9,0.00 
2013-3-25,66.6,46.3,31.5,42.6,35.3,26.8,96,70,24,30.04,29.83,19,2,21,0.01 
2013-3-26,60.4,48.6,39.4,42.3,39.5,36.3,94,73,45,29.97,29.89,16,2,17,0.01 
2013-3-27,63.0,49.4,37.2,45.1,39.4,34.0,93,72,37,29.94,29.84,17,1,17,0.01 
2013-3-28,59.7,48.9,40.1,46.4,41.1,37.8,93,76,49,30.13,29.94,16,2,17,0.01 
2013-3-29,69.6,51.4,36.9,45.1,39.4,32.5,94,69,27,30.20,30.05,11,2,12,0.01 
2013-3-30,71.6,53.5,35.8,45.5,39.1,32.7,92,63,29,30.16,29.95,17,2,18,0.00 
2013-3-31,58.8,51.2,45.0,48.6,45.6,42.1,95,82,56,30.02,29.94,7,1,12,0.70 
2013-4-1,56.7,49.4,45.0,48.6,45.5,43.3,96,87,63,30.18,30.00,6,1,7,0.08 
2013-4-2,65.5,51.2,41.7,51.6,44.9,40.1,95,80,51,30.23,30.08,7,-6,9,0.00 
2013-4-3,68.5,52.6,38.7,53.4,45.3,37.4,97,78,47,30.17,29.91,6,2,8,0.00 
2013-4-4,57.0,52.4,48.9,48.6,44.5,41.5,89,75,60,29.92,29.81,13,4,21,0.10 
2013-4-5,58.8,51.4,46.6,47.3,42.1,38.8,84,71,54,30.04,29.99,12,3,16,0.03 
2013-4-6,59.0,50.2,45.7,43.2,40.4,34.0,90,71,43,30.09,29.93,19,4,21,0.09 
2013-4-7,54.9,47.9,38.1,43.2,38.6,32.5,89,71,52,29.95,29.76,24,5,32,0.03 
2013-4-8,54.7,42.6,32.0,32.9,28.6,24.8,83,60,33,30.27,29.86,13,2,17,0.03 
2013-4-9,66.6,46.8,29.5,41.7,33.4,24.3,92,65,28,30.36,30.25,13,2,14,0.00 
2013-4-10,71.4,51.7,37.2,49.5,42.3,34.9,94,73,36,30.34,30.12,10,2,12,0.00 
2013-4-11,63.9,48.2,34.5,39.6,34.5,23.0,92,64,27,30.22,30.01,8,1,9,0.00 
2013-4-12,70.3,50.1,31.8,41.7,34.5,22.3,93,62,21,30.09,29.85,10,2,11,0.00 
2013-4-13,60.8,49.8,38.8,40.5,30.8,17.6,90,53,21,30.00,29.86,17,3,19,0.00 
2013-4-14,53.4,41.9,30.7,35.6,31.0,25.7,89,67,43,30.02,29.82,11,2,13,0.00 
2013-4-15,48.6,40.2,31.8,32.9,28.2,21.4,87,64,38,30.14,29.89,16,2,18,0.00 
2013-4-16,52.5,39.3,27.7,31.5,26.9,23.7,87,64,37,30.38,30.13,13,2,14,0.00 
2013-4-17,58.3,44.2,29.3,33.4,26.4,19.2,87,55,24,30.47,30.34,10,2,12,0.00 
2013-4-18,67.5,48.1,30.4,42.8,34.5,26.8,88,63,34,30.46,30.29,11,2,11,0.00 
2013-4-19,66.6,51.1,38.7,45.7,38.7,33.4,90,65,38,30.34,30.19,12,2,13,0.00 
2013-4-20,68.7,50.3,31.8,39.6,32.7,23.0,92,57,22,30.34,30.12,10,2,11,0.00 
2013-4-21,70.7,52.6,34.5,43.9,37.2,30.6,87,60,30,30.25,30.10,11,2,12,0.00 
2013-4-22,70.5,53.3,37.4,45.7,33.8,18.5,92,56,17,30.22,30.07,13,2,14,0.00 
2013-4-23,71.6,52.1,32.7,31.3,25.0,9.1,75,41,10,30.23,29.98,9,2,11,0.00 
2013-4-24,74.3,54.1,32.7,36.1,29.3,22.1,76,44,16,30.12,29.92,8,1,11,0.00 
2013-4-25,77.9,55.6,34.0,44.8,33.0,20.8,81,48,13,30.13,29.99,8,1,8,0.00 
2013-4-26,80.4,59.8,40.6,52.2,40.6,35.6,84,53,22,30.23,30.10,7,2,8,0.00 
2013-4-27,80.2,61.6,43.3,47.8,42.3,32.5,86,54,19,30.26,30.06,8,2,10,0.00 
2013-4-28,75.4,59.0,40.8,47.3,38.7,27.9,80,50,24,30.18,30.03,11,2,13,0.00 
2013-4-29,70.2,55.7,41.4,46.4,40.0,30.9,86,58,35,30.11,29.91,11,2,13,0.00 
2013-4-30,66.6,50.2,34.2,35.2,25.3,11.5,86,46,13,30.26,30.00,11,2,13,0.00 
2013-5-1,71.6,51.0,30.9,35.1,25.7,17.6,80,43,15,30.37,30.25,8,1,11,0.00 
2013-5-2,77.5,55.9,35.1,40.3,29.4,19.9,68,40,15,30.40,30.14,7,2,7,0.00 
2013-5-3,82.4,61.5,38.8,45.0,35.3,24.1,80,44,12,30.21,29.93,8,1,11,0.00 
2013-5-4,73.2,60.6,42.4,41.0,33.9,25.0,69,39,17,29.99,29.68,17,2,19,0.00 
2013-5-5,74.7,59.1,43.2,49.6,39.4,34.3,75,51,24,29.77,29.61,15,2,15,0.00 
2013-5-6,73.2,55.1,43.3,52.5,45.8,39.0,95,74,37,29.91,29.71,10,1,12,0.04 
2013-5-7,71.1,57.0,51.4,55.8,51.8,50.0,96,84,51,30.00,29.87,7,1,7,0.09 
2013-5-8,75.0,57.8,51.1,56.8,52.3,47.3,96,84,41,30.13,29.94,16,1,21,0.01 
2013-5-9,74.5,58.8,50.2,55.9,51.0,47.5,97,78,40,30.17,30.04,5,1,7,0.03 
2013-5-10,82.9,64.9,48.0,60.8,53.0,46.2,95,69,34,30.21,30.05,9,1,10,0.01 
2013-5-11,87.8,68.5,52.0,61.9,53.0,37.4,93,63,19,30.17,29.96,8,1,9,0.01 
2013-5-12,86.2,68.6,52.0,60.6,51.8,45.7,90,60,26,30.08,29.91,13,2,16,0.01 
2013-5-13,78.1,62.9,48.9,52.7,47.1,43.9,87,59,33,30.03,29.97,17,2,21,0.00 
2013-5-14,77.5,59.9,43.3,50.2,44.4,38.1,91,61,30,30.06,29.91,6,1,7,0.00 
2013-5-15,72.3,58.4,46.2,51.4,45.0,40.6,89,63,38,30.00,29.92,10,1,14,0.00 
2013-5-16,67.1,55.6,43.5,49.6,42.2,35.6,91,64,34,29.97,29.82,14,2,17,0.02 
2013-5-17,67.8,53.1,40.1,41.9,38.0,31.5,89,60,31,30.06,29.92,11,1,13,0.00 
2013-5-18,68.4,51.4,37.9,45.7,38.4,33.3,88,64,32,30.25,30.06,7,1,9,0.00 
2013-5-19,71.4,54.4,37.2,43.9,37.6,30.7,90,58,26,30.34,30.15,8,1,9,0.00 
2013-5-20,77.4,59.7,39.4,46.4,38.0,16.0,86,51,11,30.23,29.89,10,1,13,0.00 
2013-5-21,63.0,50.8,34.0,45.3,32.9,15.6,80,54,16,30.05,29.79,23,4,23,0.01 
2013-5-22,56.5,42.5,28.2,36.1,29.2,23.9,86,62,33,30.13,29.99,9,1,10,0.00 
