Date,TemperatureHighF,TemperatureAvgF,TemperatureLowF,DewpointHighF,DewpointAvgF,DewpointLowF,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxIn,PressureMinIn,WindSpeedMaxMPH,WindSpeedAvgMPH,GustSpeedMaxMPH,PrecipitationSumIn
2015-9-2,79.5,64.2,48.9,47.7,39.6,31.6,69,42,24,29.85,29.72,18,2,21,0.00 
2015-9-3,72.9,59.7,50.4,45.0,40.0,29.1,74,52,21,29.91,29.79,9,1,10,0.00 
2015-9-4,66.7,51.6,39.4,43.7,36.2,31.5,83,58,31,30.01,29.83,14,1,17,0.01 
2015-9-5,69.4,52.3,38.8,41.7,33.7,23.2,90,56,18,30.16,30.01,9,0,9,0.01 
2015-9-6,77.4,57.7,37.6,38.3,31.5,14.0,73,43,10,30.18,29.99,9,0,10,0.00 
2015-9-7,84.6,62.4,42.8,45.1,36.1,5.0,76,44,5,30.12,29.94,7,0,8,0.00 
2015-9-8,91.8,66.8,45.1,43.0,36.5,29.3,65,38,11,30.08,29.85,7,0,8,0.00 
2015-9-9,94.5,70.3,49.3,46.6,38.4,28.2,64,36,10,29.99,29.81,7,0,8,0.00 
2015-9-10,96.1,72.3,50.7,48.0,40.5,34.3,68,36,12,29.98,29.82,8,0,9,0.00 
2015-9-11,96.4,74.2,54.7,50.4,43.4,40.1,62,36,15,29.99,29.81,6,0,7,0.00 
2015-9-12,95.5,74.0,55.9,47.8,42.8,31.6,63,37,12,29.95,29.78,7,0,8,0.00 
2015-9-13,87.3,71.6,57.9,53.1,45.1,40.3,59,40,23,29.88,29.66,5,0,6,0.00 
2015-9-14,78.1,66.5,57.4,49.8,40.4,25.3,57,40,19,29.68,29.53,14,1,18,0.00 
2015-9-15,65.7,52.7,41.7,39.7,35.3,26.6,70,53,26,29.84,29.67,18,2,18,0.00 
2015-9-16,54.7,49.6,42.4,48.4,42.3,34.9,85,76,58,29.99,29.82,6,0,7,0.13 
2015-9-17,68.5,55.4,46.4,48.7,44.2,41.0,89,68,39,30.11,29.99,10,1,11,0.00 
2015-9-18,76.5,55.4,36.5,46.4,40.8,33.6,93,63,24,30.14,29.94,7,0,8,0.00 
2015-9-19,83.5,61.1,42.1,45.3,40.7,32.0,85,53,16,30.06,29.88,7,0,8,0.00 
2015-9-20,89.2,65.6,45.7,46.0,42.2,36.5,80,48,17,30.02,29.86,6,0,8,0.00 
2015-9-21,90.0,67.2,47.3,47.3,40.7,30.0,78,44,13,29.92,29.70,10,1,11,0.00 
2015-9-22,87.3,65.0,45.9,45.7,36.8,27.1,73,41,13,29.89,29.74,10,1,12,0.00 
2015-9-23,82.8,61.4,42.1,40.6,31.2,24.8,57,35,15,30.03,29.88,7,0,8,0.00 
2015-9-24,88.0,64.9,49.1,41.0,37.8,34.3,64,41,16,30.04,29.86,7,0,8,0.00 
2015-9-25,87.1,66.5,45.9,47.1,42.0,36.9,73,44,21,29.95,29.82,10,1,16,0.00 
2015-9-26,83.8,64.2,48.0,46.9,41.9,29.7,77,49,15,29.96,29.81,7,0,8,0.00 
2015-9-27,82.9,62.1,44.2,48.9,42.0,37.2,83,52,20,29.94,29.75,7,0,8,0.00 
2015-9-28,86.7,64.6,45.5,47.1,39.1,32.9,74,44,16,29.91,29.75,15,0,15,0.00 
2015-9-29,82.8,63.3,45.0,42.6,37.4,33.3,74,43,18,29.92,29.80,12,1,14,0.00 
2015-9-30,74.1,56.0,41.0,40.3,34.8,30.7,70,47,23,29.98,29.89,6,0,7,0.00 
2015-10-1,71.1,58.4,46.6,44.4,39.5,34.0,66,51,33,30.09,29.92,5,0,6,0.00 
2015-10-2,77.7,58.0,41.9,44.8,37.6,30.7,85,52,20,30.21,29.98,8,0,9,0.00 
2015-10-3,65.1,53.2,37.4,41.2,34.0,29.3,79,50,28,29.99,29.68,16,2,19,0.00 
2015-10-4,76.8,55.3,37.6,44.4,37.9,31.3,81,55,28,29.90,29.71,8,0,9,0.00 
2015-10-5,81.9,59.4,42.1,44.4,39.8,36.1,83,53,22,29.95,29.80,6,0,7,0.00 
2015-10-6,82.8,61.5,44.2,44.4,40.0,37.2,78,49,22,30.10,29.95,6,0,7,0.00 
2015-10-7,76.8,60.8,48.0,47.7,41.1,37.4,71,50,27,30.16,30.07,6,0,6,0.00 
2015-10-8,83.5,64.1,49.1,48.7,42.5,39.2,72,48,24,30.17,30.00,5,0,7,0.00 
2015-10-9,86.7,64.9,46.2,46.4,41.7,36.3,75,47,18,30.09,29.94,8,0,10,0.00 
2015-10-10,83.1,62.4,43.7,48.2,42.4,32.5,84,53,17,30.04,29.82,20,2,23,0.00 
2015-10-11,77.4,58.5,43.2,49.5,44.5,39.6,90,62,33,30.14,29.96,6,0,8,0.00 
2015-10-12,84.6,60.1,43.0,47.3,40.3,31.1,85,53,15,30.13,29.99,5,0,6,0.00 
2015-10-13,87.3,62.6,44.4,43.7,39.7,36.1,75,47,18,30.16,29.99,6,0,8,0.00 
2015-10-14,87.1,62.8,45.9,48.6,41.3,37.2,75,49,20,30.11,29.91,5,0,6,0.00 
2015-10-15,88.3,65.3,48.0,49.3,44.0,40.3,78,50,19,30.01,29.83,5,0,6,0.00 
2015-10-16,81.9,64.8,49.6,50.0,45.9,41.5,75,53,30,29.93,29.77,5,0,8,0.00 
2015-10-17,67.8,60.9,48.6,55.4,48.4,42.6,80,64,50,29.92,29.78,9,1,12,0.00 
2015-10-18,66.9,53.3,43.7,47.8,43.4,40.5,90,71,41,30.01,29.92,7,0,8,0.00 
2015-10-19,55.0,48.2,37.2,50.5,44.4,34.5,94,87,71,30.19,30.00,4,0,5,0.15 
2015-10-20,63.7,51.9,44.2,50.2,45.9,40.3,94,81,56,30.25,30.12,5,0,6,0.01 
2015-10-21,70.5,49.6,34.2,46.2,40.3,31.8,95,74,34,30.22,30.03,5,0,5,0.00 
2015-10-22,72.3,52.3,39.6,44.1,39.6,35.8,91,66,27,30.16,30.05,8,0,8,0.00 
2015-10-23,62.4,47.5,34.9,44.4,37.2,31.3,89,69,43,30.17,30.06,4,0,4,0.00 
2015-10-24,74.1,54.0,42.1,43.7,38.2,30.0,85,60,21,30.12,29.89,10,1,12,0.00 
2015-10-25,66.4,56.2,44.4,49.6,40.3,32.2,75,56,36,30.01,29.81,19,2,22,0.00 
2015-10-26,67.8,46.6,31.8,43.0,35.0,28.8,92,67,31,30.12,29.98,7,0,9,0.00 
2015-10-27,57.9,49.6,41.7,48.4,38.3,32.2,79,66,47,30.07,29.99,5,0,5,0.00 
2015-10-28,61.0,52.3,42.4,50.0,45.8,38.8,94,80,50,30.12,29.96,5,0,7,0.05 
2015-10-29,63.5,45.0,32.9,44.4,37.5,30.4,95,77,33,30.24,30.11,6,0,6,0.00 
2015-10-30,69.6,48.2,33.8,50.0,40.1,31.3,93,76,45,30.26,30.09,6,0,7,0.00 
2015-10-31,72.0,54.5,37.6,52.3,43.7,35.8,95,71,42,30.14,29.96,20,2,27,0.01 
2015-11-1,60.4,54.3,45.9,50.5,44.2,38.7,94,70,50,30.03,29.90,24,1,24,0.30 
2015-11-2,53.1,45.2,38.7,43.2,37.4,34.0,94,75,52,29.94,29.85,9,0,11,0.05 
2015-11-3,54.0,44.0,36.9,35.6,32.6,29.5,86,66,40,30.10,29.94,10,0,13,0.00 
2015-11-4,52.3,38.6,27.9,33.4,27.3,20.7,90,68,29,30.23,30.09,6,0,7,0.00 
2015-11-5,54.9,45.7,35.2,37.6,33.5,27.9,86,64,47,30.41,30.30,5,0,6,0.00 
2015-11-6,57.0,39.3,27.0,39.4,32.2,24.4,92,77,47,30.46,30.30,5,0,5,0.00 
2015-11-7,60.1,43.7,28.4,40.6,33.2,25.9,91,69,43,30.31,29.96,7,0,8,0.01 
2015-11-8,53.1,46.6,37.9,45.0,39.5,31.8,92,77,54,29.96,29.82,12,1,12,0.08 
2015-11-9,43.5,37.0,31.6,36.5,33.3,29.3,92,86,72,30.14,29.85,4,0,5,0.01 
2015-11-10,49.8,35.8,28.6,35.8,30.6,25.5,95,83,47,30.45,30.14,5,0,5,0.00 
2015-11-11,49.6,34.9,22.5,36.3,28.5,19.9,93,79,50,30.57,30.42,5,0,6,0.00 
2015-11-12,50.2,36.0,27.3,38.3,31.1,24.8,92,83,62,30.49,30.35,7,0,7,0.01 
2015-11-13,57.0,38.8,25.7,40.8,32.2,23.4,92,79,46,30.35,30.10,6,0,7,0.00 
2015-11-14,59.7,42.1,27.3,43.3,33.4,25.5,95,74,45,30.11,29.66,14,1,19,0.00 
2015-11-15,52.0,40.7,31.3,40.6,33.8,27.5,89,77,53,30.18,29.53,23,2,24,0.10 
2015-11-16,45.0,35.8,24.4,32.0,27.3,21.4,90,73,47,30.44,30.18,6,0,7,0.00 
2015-11-17,56.8,43.1,31.6,42.6,35.6,27.3,92,76,57,30.43,30.24,17,1,18,0.00 
2015-11-18,61.7,50.4,41.0,43.2,38.1,28.4,89,66,29,30.27,30.18,13,1,15,0.00 
2015-11-19,60.4,46.9,36.5,46.9,40.4,33.6,91,79,59,30.23,30.14,18,1,20,0.00 
2015-11-20,60.8,45.9,37.6,47.3,40.8,34.7,95,83,54,30.33,30.21,7,0,8,0.00 
2015-11-21,56.3,40.8,31.3,40.3,34.5,29.5,95,80,46,30.32,30.19,6,0,6,0.01 
2015-11-22,52.0,37.3,28.0,40.5,32.1,25.9,93,83,55,30.24,30.06,5,0,5,0.00 
2015-11-23,54.3,39.7,26.2,40.8,32.5,24.4,95,78,52,30.07,29.81,12,0,13,0.01 
2015-11-24,51.4,38.8,27.1,37.9,31.4,23.9,90,76,51,29.94,29.67,19,1,20,0.17 
2015-11-25,41.4,32.7,26.8,32.7,27.9,23.7,92,83,63,30.24,29.93,8,0,8,0.04 
2015-11-26,41.4,27.4,18.0,24.3,20.0,14.7,90,75,41,30.45,30.23,4,0,5,0.00 
2015-11-27,42.1,25.4,15.3,21.2,16.5,11.8,88,71,33,30.48,30.34,5,0,6,0.00 
2015-11-28,41.2,24.3,12.2,19.8,15.5,8.6,92,71,34,30.42,30.27,5,0,6,0.00 
2015-11-29,41.2,24.2,12.6,21.7,15.9,9.0,87,72,39,30.41,30.28,6,0,6,0.00 
2015-11-30,38.3,27.6,17.1,31.6,21.8,13.1,89,79,58,30.38,30.29,3,0,4,0.00 
2015-12-1,39.9,30.5,19.2,33.3,25.9,16.5,92,83,66,30.40,30.25,5,0,5,0.11 
2015-12-2,46.2,39.4,34.3,43.7,37.8,32.2,96,94,87,30.27,29.99,8,0,10,0.04 
2015-12-3,50.9,43.4,38.8,41.4,37.6,33.8,94,81,53,29.99,29.71,29,4,34,0.37 
2015-12-4,43.5,37.9,33.1,38.8,35.1,30.9,94,90,78,30.33,29.96,10,0,11,0.47 
2015-12-5,51.1,39.8,31.3,40.3,32.0,27.3,96,77,45,30.30,30.06,25,3,28,0.01 
2015-12-6,47.7,42.4,36.3,43.2,38.4,32.9,94,86,71,30.25,30.04,25,2,27,0.76 
2015-12-7,56.8,50.9,46.6,48.0,45.2,39.7,92,81,67,30.24,30.09,19,2,27,0.02 
2015-12-8,61.0,53.6,45.7,52.0,45.9,42.8,96,77,58,30.16,29.98,22,3,24,0.03 
2015-12-9,57.4,51.2,46.0,48.0,44.5,40.3,93,79,57,30.03,29.50,28,3,31,0.18 
2015-12-10,53.4,40.2,34.5,48.0,36.3,32.2,94,86,68,29.73,29.44,19,2,20,0.19 
2015-12-11,43.0,35.6,31.3,37.2,33.0,29.5,96,90,75,30.08,29.69,9,0,12,0.32 
2015-12-12,46.9,36.5,29.5,41.4,34.2,28.2,96,91,78,30.16,29.86,23,1,23,0.30 
2015-12-13,44.8,38.0,32.5,40.8,35.0,30.6,95,89,77,30.10,29.59,11,0,13,1.37 
2015-12-14,36.9,32.3,29.7,31.6,29.7,27.7,95,90,72,30.34,30.10,6,0,6,0.02 
2015-12-15,30.7,29.6,28.0,29.1,28.0,26.6,95,94,91,30.45,30.30,4,0,5,0.01 
2015-12-16,35.2,32.1,29.1,32.5,30.1,27.3,95,92,88,30.42,30.27,3,0,4,0.01 
2015-12-17,47.7,38.6,32.7,42.6,36.4,31.5,96,92,67,30.27,29.94,10,0,12,0.03 
2015-12-18,46.6,40.8,37.4,40.8,38.4,35.8,99,91,71,29.95,29.86,11,0,13,0.03 
2015-12-19,44.2,36.9,30.7,38.1,33.5,28.2,100,88,67,30.11,29.87,5,0,6,0.05 
2015-12-20,37.8,34.2,30.9,36.0,32.6,28.9,100,94,91,30.11,30.00,8,0,9,0.03 
2015-12-21,50.4,42.9,34.3,43.3,38.0,33.1,96,83,59,30.05,29.68,28,2,29,0.27 
2015-12-22,43.7,38.8,35.4,41.5,36.7,31.5,96,92,78,29.87,29.62,8,0,9,0.04 
2015-12-23,42.4,35.8,32.5,34.7,31.3,27.5,99,85,57,30.01,29.81,15,1,20,0.01 
2015-12-24,35.8,31.8,27.9,32.4,29.5,26.1,100,91,80,30.01,29.75,12,0,14,0.01 
2015-12-25,30.9,27.1,24.6,28.2,25.3,22.6,94,93,89,30.61,30.01,3,0,4,0.12 
2015-12-26,26.4,24.7,22.5,24.8,22.9,20.5,94,93,89,30.72,30.48,4,0,5,0.00 
2015-12-27,30.9,27.4,21.9,28.6,25.4,19.9,100,92,88,30.49,30.15,4,0,4,0.01 
2015-12-28,36.9,29.3,21.6,33.1,27.3,19.4,95,92,85,30.24,30.13,3,0,4,0.27 
2015-12-29,35.1,27.1,18.9,29.5,24.7,16.7,94,91,78,30.30,30.18,7,0,9,0.06 
2015-12-30,36.0,31.4,28.0,32.4,29.2,26.2,95,92,83,30.44,30.22,4,0,5,0.11 
2015-12-31,35.2,28.0,19.2,27.5,24.6,16.7,95,87,66,30.50,30.41,4,0,5,0.01
