"","id1","id2","THETAR","THETAS","ALPHA1","ALPHA2","N1","N2","KSAT","L","W2","PULSE","array(serr)"
"1657",84,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,17,7490.6762651232
"1658",85,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,17,5535.25062541081
"1659",86,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,17,5493.14290596775
"1660",87,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,17,5459.1633205138
"1661",88,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,17,5506.77807621485
"1662",89,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,18,271015.583984052
"1663",90,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,18,149873.360453081
"1664",91,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,18,32597.6913650333
"1665",92,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,18,19891.2733743377
"1666",93,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,18,31279.4962234649
"1667",94,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,18,12694.9789975123
"1668",95,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,18,6760.66360199079
"1669",96,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,18,5989.46778519209
"1670",97,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,18,5875.0570934268
"1671",98,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,18,5778.19200478261
"1672",99,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,18,5795.16430480502
"1673",100,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,19,282540.530619208
"1674",101,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,19,117744.128477377
"1675",102,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,19,43478.7783207742
"1676",103,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,19,9929.52699136878
"1677",104,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,19,38186.6428002934
"1678",105,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,19,8274.78832406792
"1679",106,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,19,6874.31111939024
"1680",107,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,19,6255.96362105468
"1681",108,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,19,6120.08745449217
"1682",109,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,19,6079.67241054568
"1683",110,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,19,6078.2697983561
"1684",111,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,20,260997.242561182
"1685",112,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,20,54631.061436884
"1686",113,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,20,86985.7326081066
"1687",114,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,20,9456.19260776004
"1688",115,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,20,29157.1520672414
"1689",116,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,20,8456.63824906096
"1690",117,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,20,7195.27387140509
"1691",118,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,20,6597.18294401659
"1692",119,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,20,6441.31453740636
"1693",120,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,20,6416.98164174024
"1694",121,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,20,6358.11819322213
"1695",1,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,10,61869.966722778
"1696",2,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,10,60217.5023303515
"1697",3,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,10,60907.4791577509
"1698",4,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,10,64756.0377724992
"1699",5,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,10,67290.7103262047
"1700",6,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,10,84783.5615029723
"1701",7,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,10,82272.4488051276
"1702",8,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,10,108818.719597994
"1703",9,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,10,94777.4561000546
"1704",10,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,10,130136.653978199
"1705",11,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,10,126509.494431788
"1706",12,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,11,40032.2778570392
"1707",13,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,11,46428.2239183321
"1708",14,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,11,59597.7455388936
"1709",15,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,11,47266.7538809256
"1710",16,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,11,46688.5148162436
"1711",17,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,11,71787.3727862769
"1712",18,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,11,89709.1787599505
"1713",19,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,11,64612.594745781
"1714",20,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,11,66926.7413265569
"1715",21,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,11,78171.178687085
"1716",22,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,11,96048.7676737776
"1717",23,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,12,31243.9108574368
"1718",24,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,12,24851.5510968632
"1719",25,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,12,22637.8525670589
"1720",26,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,12,37931.8660997992
"1721",27,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,12,40494.3195261736
"1722",28,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,12,59474.1306510394
"1723",29,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,12,70411.9517720189
"1724",30,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,12,53966.5109356775
"1725",31,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,12,37274.2427411227
"1726",32,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,12,76476.6202191333
"1727",33,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,12,71668.5702739291
"1728",34,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,13,26112.7529206811
"1729",35,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,13,25164.4752791632
"1730",36,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,13,28897.7724218834
"1731",37,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,13,36385.2133252695
"1732",38,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,13,37395.7681596606
"1733",39,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,13,22282.9450010427
"1734",40,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,13,23003.6748506743
"1735",41,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,13,27685.404736476
"1736",42,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,13,34398.0124812301
"1737",43,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,13,56684.3402809475
"1738",44,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,13,63263.649869907
"1739",45,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,14,10646.4220638657
"1740",46,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,14,13069.6594461366
"1741",47,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,14,14162.5991553681
"1742",48,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,14,21005.4904840491
"1743",49,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,14,23280.7032997131
"1744",50,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,14,31897.808668807
"1745",51,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,14,36250.1109591613
"1746",52,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,14,45633.3305037356
"1747",53,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,14,39108.2470961764
"1748",54,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,14,56445.1754335905
"1749",55,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,14,27056.2719603057
"1750",56,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,15,15702.1851427993
"1751",57,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,15,15883.4570748652
"1752",58,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,15,6649.57684004472
"1753",59,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,15,4821.80996068438
"1754",60,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,15,7861.54598730822
"1755",61,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,15,10128.3722435589
"1756",62,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,15,8914.49332898331
"1757",63,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,15,18613.3648362598
"1758",64,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,15,18893.9288149926
"1759",65,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,15,17863.1307761539
"1760",66,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,15,30586.3741792646
"1761",67,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,16,19860.9988592078
"1762",68,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,16,24003.1447491409
"1763",69,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,16,24689.5559423569
"1764",70,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,16,25148.7550725185
"1765",71,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,16,23543.5246601767
"1766",72,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,16,20599.6381545218
"1767",73,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,16,12488.7763226768
"1768",74,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,16,6020.4570293624
"1769",75,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,16,6461.49620235138
"1770",76,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,16,7267.18250735282
"1771",77,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,16,8352.76245303925
"1772",78,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,17,12925.4863797561
"1773",79,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,17,15144.4122492751
"1774",80,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,17,20525.6976179432
"1775",81,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,17,23456.9579897661
"1776",82,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,17,25996.6699381186
"1777",83,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,17,28601.9942571523
"1778",84,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,17,31897.1125075836
"1779",85,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,17,33166.592932422
"1780",86,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,17,36770.3165824213
"1781",87,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,17,37847.7821855995
"1782",88,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,17,38893.2768459433
"1783",89,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,18,6168.52303659225
"1784",90,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,18,9211.49980700043
"1785",91,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,18,11160.7682677084
"1786",92,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,18,10132.3103682716
"1787",93,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,18,10689.1337621844
"1788",94,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,18,12694.9789975123
"1789",95,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,18,17165.8545086314
"1790",96,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,18,25555.0899994084
"1791",97,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,18,28870.5808666333
"1792",98,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,18,31348.5621357178
"1793",99,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,18,32584.8892177029
"1794",100,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,19,3871.88020805931
"1795",101,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,19,4549.61296126218
"1796",102,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,19,5193.15722298893
"1797",103,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,19,6309.00308929636
"1798",104,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,19,7263.75051883668
"1799",105,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,19,8274.78832406792
"1800",106,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,19,9387.17898746861
"1801",107,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,19,10710.8403690304
"1802",108,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,19,11870.4532647903
"1803",109,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,19,13272.0391154663
"1804",110,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,19,13894.9684120056
"1805",111,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,20,4440.83284848012
"1806",112,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,20,5301.95269189394
"1807",113,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,20,6115.4330336529
"1808",114,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,20,6693.11104505574
"1809",115,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,20,7736.53785114604
"1810",116,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,20,8456.63824906096
"1811",117,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,20,9190.66280871397
"1812",118,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,20,9667.26447329432
"1813",119,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,20,10801.4153253621
"1814",120,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,20,11373.3212609869
"1815",121,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,20,12506.5314134885
