Date,C1,C2,C3,H1,H2,H3,L1,L2,L3,N1,N2
2/24/2015 10:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 10:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 10:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 11:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 11:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 11:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 11:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 12:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 12:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 12:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 12:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 13:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 13:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 13:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 13:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 14:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 14:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 14:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 14:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 15:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 15:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 15:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 15:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 16:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 16:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 16:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 16:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 17:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 17:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 17:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 17:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 18:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 18:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 18:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 18:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 19:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 19:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 19:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 19:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 20:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 20:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 20:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 20:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 21:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 21:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 21:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 21:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 22:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 22:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 22:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 22:45:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 23:00:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 23:15:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 23:30:00,0,0,0,0,0,0,0,0,0,0,0
2/24/2015 23:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 0:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 0:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 0:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 0:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 1:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 1:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 1:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 1:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 2:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 2:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 2:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 2:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 3:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 3:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 3:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 3:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 4:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 4:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 4:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 4:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 5:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 5:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 5:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 5:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 6:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 6:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 6:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 6:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 7:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 7:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 7:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 7:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 8:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 8:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 8:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 8:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 9:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 9:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 9:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 9:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 10:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 10:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 10:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 10:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 11:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 11:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 11:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 11:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 12:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 12:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 12:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 12:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 13:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 13:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 13:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 13:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 14:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 14:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 14:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 14:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 15:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 15:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 15:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 15:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 16:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 16:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 16:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 16:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 17:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 17:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 17:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 17:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 18:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 18:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 18:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 18:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 19:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 19:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 19:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 19:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 20:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 20:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 20:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 20:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 21:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 21:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 21:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 21:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 22:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 22:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 22:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 22:45:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 23:00:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 23:15:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 23:30:00,0,0,0,0,0,0,0,0,0,0,0
2/25/2015 23:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 0:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 0:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 0:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 0:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 1:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 1:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 1:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 1:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 2:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 2:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 2:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 2:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 3:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 3:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 3:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 3:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 4:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 4:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 4:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 4:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 5:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 5:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 5:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 5:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 6:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 6:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 6:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 6:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 7:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 7:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 7:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 7:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 8:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 8:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 8:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 8:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 9:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 9:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 9:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 9:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 10:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 10:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 10:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 10:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 11:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 11:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 11:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 11:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 12:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 12:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 12:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 12:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 13:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 13:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 13:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 13:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 14:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 14:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 14:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 14:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 15:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 15:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 15:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 15:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 16:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 16:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 16:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 16:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 17:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 17:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 17:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 17:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 18:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 18:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 18:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 18:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 19:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 19:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 19:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 19:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 20:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 20:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 20:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 20:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 21:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 21:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 21:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 21:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 22:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 22:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 22:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 22:45:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 23:00:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 23:15:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 23:30:00,0,0,0,0,0,0,0,0,0,0,0
2/26/2015 23:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 0:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 0:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 0:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 0:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 1:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 1:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 1:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 1:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 2:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 2:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 2:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 2:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 3:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 3:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 3:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 3:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 4:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 4:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 4:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 4:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 5:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 5:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 5:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 5:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 6:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 6:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 6:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 6:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 7:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 7:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 7:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 7:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 8:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 8:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 8:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 8:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 9:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 9:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 9:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 9:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 10:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 10:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 10:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 10:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 11:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 11:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 11:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 11:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 12:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 12:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 12:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 12:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 13:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 13:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 13:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 13:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 14:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 14:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 14:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 14:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 15:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 15:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 15:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 15:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 16:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 16:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 16:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 16:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 17:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 17:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 17:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 17:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 18:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 18:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 18:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 18:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 19:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 19:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 19:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 19:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 20:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 20:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 20:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 20:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 21:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 21:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 21:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 21:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 22:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 22:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 22:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 22:45:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 23:00:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 23:15:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 23:30:00,0,0,0,0,0,0,0,0,0,0,0
2/27/2015 23:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 0:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 0:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 0:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 0:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 1:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 1:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 1:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 1:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 2:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 2:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 2:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 2:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 3:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 3:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 3:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 3:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 4:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 4:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 4:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 4:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 5:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 5:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 5:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 5:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 6:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 6:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 6:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 6:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 7:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 7:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 7:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 7:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 8:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 8:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 8:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 8:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 9:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 9:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 9:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 9:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 10:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 10:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 10:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 10:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 11:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 11:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 11:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 11:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 12:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 12:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 12:30:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 12:45:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 13:00:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 13:15:00,0,0,0,0,0,0,0,0,0,0,0
2/28/2015 13:30:00,0,0,0,0,0,0,0,0,0,0,0
