"","X2","X35","X0","X2009.03.18.09.20.00"
"608115",2,35,0.254,"2015-01-27 03:10:00"
"608116",2,35,0.254,"2015-01-27 03:15:00"
"608117",2,35,0.254,"2015-01-27 03:20:00"
"608118",2,35,0.254,"2015-01-27 03:25:00"
"608119",2,35,0.254,"2015-01-27 03:30:00"
"608120",2,35,0.254,"2015-01-27 03:35:00"
"608121",2,35,0.254,"2015-01-27 03:40:00"
"608122",2,35,0.254,"2015-01-27 03:45:00"
"608123",2,35,0.254,"2015-01-27 03:50:00"
"608124",2,35,0.254,"2015-01-27 03:55:00"
"608125",2,35,0.254,"2015-01-27 04:00:00"
"608126",2,35,0.254,"2015-01-27 04:05:00"
"608127",2,35,0.254,"2015-01-27 04:10:00"
"608128",2,35,0.254,"2015-01-27 04:15:00"
"608129",2,35,0.254,"2015-01-27 04:20:00"
"608130",2,35,0.254,"2015-01-27 04:25:00"
"608131",2,35,0.254,"2015-01-27 04:30:00"
"608132",2,35,0.254,"2015-01-27 04:35:00"
"608133",2,35,0.254,"2015-01-27 04:40:00"
"608134",2,35,0.254,"2015-01-27 04:45:00"
"608135",2,35,0.254,"2015-01-27 04:50:00"
"608136",2,35,0.254,"2015-01-27 04:55:00"
"608137",2,35,0.254,"2015-01-27 05:00:00"
"608138",2,35,0.254,"2015-01-27 05:05:00"
"608139",2,35,0.254,"2015-01-27 05:10:00"
"608140",2,35,0.254,"2015-01-27 05:15:00"
"608141",2,35,0.254,"2015-01-27 05:20:00"
"608142",2,35,0.254,"2015-01-27 05:25:00"
"608143",2,35,0.254,"2015-01-27 05:30:00"
"608144",2,35,0.254,"2015-01-27 05:35:00"
"608145",2,35,0.254,"2015-01-27 05:40:00"
"608146",2,35,0.254,"2015-01-27 05:45:00"
"608147",2,35,0.254,"2015-01-27 05:50:00"
"608148",2,35,0.254,"2015-01-27 05:55:00"
"608149",2,35,0.254,"2015-01-27 06:00:00"
"608150",2,35,0.254,"2015-01-27 06:05:00"
"608151",2,35,0.254,"2015-01-27 06:10:00"
"608152",2,35,0.254,"2015-01-27 06:15:00"
"608153",2,35,0.254,"2015-01-27 06:20:00"
"608154",2,35,0.254,"2015-01-27 06:25:00"
"608155",2,35,0.254,"2015-01-27 06:30:00"
"608156",2,35,0.254,"2015-01-27 06:35:00"
"608157",2,35,0.254,"2015-01-27 06:40:00"
"608158",2,35,0.254,"2015-01-27 06:45:00"
"608159",2,35,0.254,"2015-01-27 06:50:00"
"608160",2,35,0.254,"2015-01-27 06:55:00"
"608161",2,35,0.254,"2015-01-27 07:00:00"
"608162",2,35,0.254,"2015-01-27 07:05:00"
"608163",2,35,0.254,"2015-01-27 07:10:00"
"608164",2,35,0.254,"2015-01-27 07:15:00"
"608165",2,35,0.254,"2015-01-27 07:20:00"
"608166",2,35,0.254,"2015-01-27 07:25:00"
"608167",2,35,0.254,"2015-01-27 07:30:00"
"608168",2,35,0.254,"2015-01-27 07:35:00"
"608169",2,35,0.254,"2015-01-27 07:40:00"
"608170",2,35,0.254,"2015-01-27 07:45:00"
"608171",2,35,0.254,"2015-01-27 07:50:00"
"608172",2,35,0.254,"2015-01-27 07:55:00"
"608173",2,35,0,"2015-01-27 08:00:00"
"608174",2,35,0,"2015-01-27 08:05:00"
"608175",2,35,0,"2015-01-27 08:10:00"
"608176",2,35,0,"2015-01-27 08:15:00"
"608177",2,35,0,"2015-01-27 08:20:00"
"608178",2,35,0,"2015-01-27 08:25:00"
"608179",2,35,0,"2015-01-27 08:30:00"
